what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1301591104584
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1301591104584
os,sysinfo,,,"win32",1301591104588
arch,sysinfo,,,"x86_64",1301591104588
ws,sysinfo,,,"win32",1301591104588
locale,sysinfo,,,"en_US",1301591104588
processors,sysinfo,,,"2",1301591104588
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1301591104588
java.runtime.version,sysinfo,,,"1.6.0_21-b07",1301591104588
java.specification.name,sysinfo,,,"Java Platform API Specification",1301591104588
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1301591104588
java.specification.version,sysinfo,,,"1.6",1301591104588
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1301591104588
java.version,sysinfo,,,"1.6.0_21",1301591104588
java.vm.info,sysinfo,,,"mixed mode",1301591104588
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1301591104588
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1301591104588
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1301591104588
java.vm.specification.version,sysinfo,,,"1.0",1301591104588
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1301591104588
java.vm.version,sysinfo,,,"17.0-b17",1301591104588
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301591114143
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301591114371
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301591119294
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301591122196
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301591125663
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301591127848
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301591161233
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1301591174485
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301591177962
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301591178061
opened,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1301591178212
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1301591178344
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1301591178631
opened,view,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1301591178922
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301591266339
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301591318916
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301591391469
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1301591523355
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301591549291
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1301591549322
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301591557023
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301591562750
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301591565239
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301591576235
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1301591683298
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1301591683321
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301591687385
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301591701747
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301591745639
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301591763728
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301591851244
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301592801235
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1301592812581
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301592816553
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301592819537
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301592928920
