what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301460889895
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301460988022
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.open.hierarchy",1301460988049
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301460991476
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301460995519
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301461045296
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301461045374
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301461047080
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301461047196
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301461126843
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301461169361
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301461177939
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301461180047
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301461223462
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301461227030
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301461231802
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301461234535
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301462532926
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301462533075
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301462539787
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301472059656
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301472061178
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301472062678
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301472063094
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1301472065261
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1301472065349
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1301472065588
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1301472065807
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1301472066000
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1301472066000
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1301472066000
stopped,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1301472066000
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1301472066225
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1301472066225
stopped,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1301472067623
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1301472067802
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1301472067890
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1301514135614
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1301514135616
