what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1301540180731
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1301540180731
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1301540180732
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1301540180733
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1301540180733
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1301540180734
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1301540180735
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1301540180735
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1301540180736
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1301540180737
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1301540180776
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1301540180826
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1301540180827
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1301540180829
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1301540180829
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1301540180829
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1301540180830
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1301540180832
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1301540180833
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1301540180833
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1301540180834
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1301540180835
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1301540180836
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1301540180837
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1301540180837
os,sysinfo,,,"win32",1301540180841
arch,sysinfo,,,"x86_64",1301540180841
ws,sysinfo,,,"win32",1301540180841
locale,sysinfo,,,"en_US",1301540180841
processors,sysinfo,,,"2",1301540180841
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1301540180841
java.runtime.version,sysinfo,,,"1.6.0_21-b07",1301540180841
java.specification.name,sysinfo,,,"Java Platform API Specification",1301540180841
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1301540180841
java.specification.version,sysinfo,,,"1.6",1301540180841
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1301540180841
java.version,sysinfo,,,"1.6.0_21",1301540180841
java.vm.info,sysinfo,,,"mixed mode",1301540180841
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1301540180841
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1301540180841
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1301540180841
java.vm.specification.version,sysinfo,,,"1.0",1301540180841
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1301540180841
java.vm.version,sysinfo,,,"17.0-b17",1301540180841
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301540306712
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301540306887
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1301540306959
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1301540407151
activated,view,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1301540474886
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301540486311
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1301540682707
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1301540682769
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301540696217
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301540706121
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301540776315
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301540827070
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1301540862100
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301540998996
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301541006101
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301541161482
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1301541193674
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1301541193777
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1301541194823
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1301541223447
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1301541225405
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301541235103
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301541355292
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301541370980
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301541399315
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301541498663
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301541520862
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301541526465
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301541614816
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301541635212
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1301541640645
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1301541640728
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1301541640793
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301541644908
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301541648378
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301541648502
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301541648609
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301541652274
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301541661450
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301541703379
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301541703419
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301541704910
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301541710683
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301541714537
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301541751338
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301541806178
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301541808167
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301541825298
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301541827711
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301541861955
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301541863060
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301541863446
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301541908524
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301541908582
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1301541932540
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301541933899
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301541951934
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1301541952433
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1301541952756
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301541954658
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301542033996
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301542125155
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301542125780
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1301542137081
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1301542168830
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301542170222
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1301542180748
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301542201964
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301542205509
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1301542222825
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1301542227714
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1301542235727
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1301542247431
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1301542252368
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1301542256700
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301542268447
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301542276150
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301542301671
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301542312728
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301542532975
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301542534594
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301542581553
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301542583586
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301542629362
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301542630634
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301542672258
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301542674540
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301542683462
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301542687201
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301542691008
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301542729626
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301542734703
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301542736375
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301542737370
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301542738042
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301542738151
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301542738284
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301542803023
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.window.activateEditor",1301542838944
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301542841244
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301542853073
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1301542883690
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1301542888391
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1301542892093
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1301542896680
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1301542903659
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1301542906161
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1301542920132
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301542922919
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301542927273
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301542935584
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301542939987
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1301542940063
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301542942222
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1301543041401
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301543145587
opened,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1301543159751
opened,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.VariableView",1301543159855
